Error 1 | Link is down. | 1970-01-01 00:01:06
Error 4 | Link failure. | 1970-01-01 00:01:06
Error 1 | Link is down. | 1970-01-01 00:01:06
Error 4 | Link failure. | 1970-01-01 00:01:06
Error 1 | Link is down. | 1970-01-01 00:01:06
Error 4 | Link failure. | 1970-01-01 00:01:06
Error 1 | Link is down. | 1970-01-01 00:01:07
Error 4 | Link failure. | 1970-01-01 00:01:07
Error 1 | Link is down. | 1970-01-01 00:01:07
Error 4 | Link failure. | 1970-01-01 00:01:07
Error 1 | Link is down. | 1970-01-01 00:01:07
Error 4 | Link failure. | 1970-01-01 00:01:07
Error 1 | Link is down. | 1970-01-01 00:01:07
Error 4 | Link failure. | 1970-01-01 00:01:07
Error 1 | Link is down. | 1970-01-01 00:01:08
Error 4 | Link failure. | 1970-01-01 00:01:08
Error 1 | Link is down. | 1970-01-01 00:01:08
Error 4 | Link failure. | 1970-01-01 00:01:08
Error 1 | Link is down. | 1970-01-01 00:01:08
Error 4 | Link failure. | 1970-01-01 00:01:08
Error 1 | Link is down. | 1970-01-01 00:01:08
Error 4 | Link failure. | 1970-01-01 00:01:08
Error 1 | Link is down. | 1970-01-01 00:01:09
Error 4 | Link failure. | 1970-01-01 00:01:09
Error 1 | Link is down. | 1970-01-01 00:01:09
Error 4 | Link failure. | 1970-01-01 00:01:09
Error 1 | Link is down. | 1970-01-01 00:01:09
Error 4 | Link failure. | 1970-01-01 00:01:09
Error 1 | Link is down. | 1970-01-01 00:01:09
Error 4 | Link failure. | 1970-01-01 00:01:09
Error 1 | Link is down. | 1970-01-01 00:01:10
Error 4 | Link failure. | 1970-01-01 00:01:10
Error 1 | Link is down. | 1970-01-01 00:01:10
Error 4 | Link failure. | 1970-01-01 00:01:10
Error 1 | Link is down. | 1970-01-01 00:01:10
Error 4 | Link failure. | 1970-01-01 00:01:10
Error 1 | Link is down. | 1970-01-01 00:01:10
Error 4 | Link failure. | 1970-01-01 00:01:10
Error 1 | Link is down. | 1970-01-01 00:01:11
Error 4 | Link failure. | 1970-01-01 00:01:11
Error 1 | Link is down. | 1970-01-01 00:01:11
Error 4 | Link failure. | 1970-01-01 00:01:11
Error 1 | Link is down. | 1970-01-01 00:01:11
Error 4 | Link failure. | 1970-01-01 00:01:11
Error 1 | Link is down. | 1970-01-01 00:01:11
Error 4 | Link failure. | 1970-01-01 00:01:11
Error 1 | Link is down. | 1970-01-01 00:01:12
Error 4 | Link failure. | 1970-01-01 00:01:12
Error 1 | Link is down. | 1970-01-01 00:01:12
Error 4 | Link failure. | 1970-01-01 00:01:12
Error 1 | Link is down. | 1970-01-01 00:01:12
Error 4 | Link failure. | 1970-01-01 00:01:12
Error 1 | Link is down. | 1970-01-01 00:01:12
Error 4 | Link failure. | 1970-01-01 00:01:12
Error 1 | Link is down. | 1970-01-01 00:01:13
Error 4 | Link failure. | 1970-01-01 00:01:13
Error 1 | Link is down. | 1970-01-01 00:01:13
Error 4 | Link failure. | 1970-01-01 00:01:13
Error 1 | Link is down. | 1970-01-01 00:01:13
Error 4 | Link failure. | 1970-01-01 00:01:13
Error 1 | Link is down. | 1970-01-01 00:01:13
Error 4 | Link failure. | 1970-01-01 00:01:13
Error 1 | Link is down. | 1970-01-01 00:01:14
Error 4 | Link failure. | 1970-01-01 00:01:14
Error 1 | Link is down. | 1970-01-01 00:01:14
Error 4 | Link failure. | 1970-01-01 00:01:14
Error 1 | Link is down. | 1970-01-01 00:01:14
Error 4 | Link failure. | 1970-01-01 00:01:14
Error 1 | Link is down. | 1970-01-01 00:01:14
Error 4 | Link failure. | 1970-01-01 00:01:14
Error 1 | Link is down. | 1970-01-01 00:01:15
Error 4 | Link failure. | 1970-01-01 00:01:15
Error 1 | Link is down. | 1970-01-01 00:01:15
Error 4 | Link failure. | 1970-01-01 00:01:15
Error 1 | Link is down. | 1970-01-01 00:01:15
Error 4 | Link failure. | 1970-01-01 00:01:15
Error 1 | Link is down. | 1970-01-01 00:01:15
Error 4 | Link failure. | 1970-01-01 00:01:15
Error 1 | Link is down. | 1970-01-01 00:01:16
Error 4 | Link failure. | 1970-01-01 00:01:16
Error 1 | Link is down. | 1970-01-01 00:01:16
Error 4 | Link failure. | 1970-01-01 00:01:16
Error 1 | Link is down. | 1970-01-01 00:01:16
Error 4 | Link failure. | 1970-01-01 00:01:16
Error 1 | Link is down. | 1970-01-01 00:01:16
Error 4 | Link failure. | 1970-01-01 00:01:16
Error 1 | Link is down. | 1970-01-01 00:01:17
Error 4 | Link failure. | 1970-01-01 00:01:17
Error 1 | Link is down. | 1970-01-01 00:01:17
Error 4 | Link failure. | 1970-01-01 00:01:17
Error 1 | Link is down. | 1970-01-01 00:01:17
Error 4 | Link failure. | 1970-01-01 00:01:17
Error 1 | Link is down. | 1970-01-01 00:01:17
Error 4 | Link failure. | 1970-01-01 00:01:17
Error 1 | Link is down. | 1970-01-01 00:01:18
Error 4 | Link failure. | 1970-01-01 00:01:18
