Error 1 | Link is down. | 1970-01-01 00:02:13
Error 4 | Link failure. | 1970-01-01 00:02:13
Error 1 | Link is down. | 1970-01-01 00:02:13
Error 4 | Link failure. | 1970-01-01 00:02:13
Error 1 | Link is down. | 1970-01-01 00:02:13
Error 4 | Link failure. | 1970-01-01 00:02:13
Error 1 | Link is down. | 1970-01-01 00:02:14
Error 4 | Link failure. | 1970-01-01 00:02:14
Error 1 | Link is down. | 1970-01-01 00:02:14
Error 4 | Link failure. | 1970-01-01 00:02:14
Error 1 | Link is down. | 1970-01-01 00:02:14
Error 4 | Link failure. | 1970-01-01 00:02:14
Error 1 | Link is down. | 1970-01-01 00:02:14
Error 4 | Link failure. | 1970-01-01 00:02:14
Error 1 | Link is down. | 1970-01-01 00:02:15
Error 4 | Link failure. | 1970-01-01 00:02:15
Error 1 | Link is down. | 1970-01-01 00:02:15
Error 4 | Link failure. | 1970-01-01 00:02:15
Error 1 | Link is down. | 1970-01-01 00:02:15
Error 4 | Link failure. | 1970-01-01 00:02:15
Error 1 | Link is down. | 1970-01-01 00:02:15
Error 4 | Link failure. | 1970-01-01 00:02:15
Error 1 | Link is down. | 1970-01-01 00:02:16
Error 4 | Link failure. | 1970-01-01 00:02:16
Error 1 | Link is down. | 1970-01-01 00:02:16
Error 4 | Link failure. | 1970-01-01 00:02:16
Error 1 | Link is down. | 1970-01-01 00:02:16
Error 4 | Link failure. | 1970-01-01 00:02:16
Error 1 | Link is down. | 1970-01-01 00:02:16
Error 4 | Link failure. | 1970-01-01 00:02:16
Error 1 | Link is down. | 1970-01-01 00:02:17
Error 4 | Link failure. | 1970-01-01 00:02:17
Error 1 | Link is down. | 1970-01-01 00:02:17
Error 4 | Link failure. | 1970-01-01 00:02:17
Error 1 | Link is down. | 1970-01-01 00:02:17
Error 4 | Link failure. | 1970-01-01 00:02:17
Error 1 | Link is down. | 1970-01-01 00:02:17
Error 4 | Link failure. | 1970-01-01 00:02:17
Error 1 | Link is down. | 1970-01-01 00:02:18
Error 4 | Link failure. | 1970-01-01 00:02:18
Error 1 | Link is down. | 1970-01-01 00:02:18
Error 4 | Link failure. | 1970-01-01 00:02:18
Error 1 | Link is down. | 1970-01-01 00:02:18
Error 4 | Link failure. | 1970-01-01 00:02:18
Error 1 | Link is down. | 1970-01-01 00:02:18
Error 4 | Link failure. | 1970-01-01 00:02:18
Error 1 | Link is down. | 1970-01-01 00:02:19
Error 4 | Link failure. | 1970-01-01 00:02:19
Error 1 | Link is down. | 1970-01-01 00:02:19
Error 4 | Link failure. | 1970-01-01 00:02:19
Error 1 | Link is down. | 1970-01-01 00:02:19
Error 4 | Link failure. | 1970-01-01 00:02:19
Error 1 | Link is down. | 1970-01-01 00:02:19
Error 4 | Link failure. | 1970-01-01 00:02:19
Error 1 | Link is down. | 1970-01-01 00:02:20
Error 4 | Link failure. | 1970-01-01 00:02:20
Error 1 | Link is down. | 1970-01-01 00:02:20
Error 4 | Link failure. | 1970-01-01 00:02:20
Error 1 | Link is down. | 1970-01-01 00:02:20
Error 4 | Link failure. | 1970-01-01 00:02:20
Error 1 | Link is down. | 1970-01-01 00:02:20
Error 4 | Link failure. | 1970-01-01 00:02:20
Error 1 | Link is down. | 1970-01-01 00:02:21
Error 4 | Link failure. | 1970-01-01 00:02:21
Error 1 | Link is down. | 1970-01-01 00:02:21
Error 4 | Link failure. | 1970-01-01 00:02:21
Error 1 | Link is down. | 1970-01-01 00:02:21
Error 4 | Link failure. | 1970-01-01 00:02:21
Error 1 | Link is down. | 1970-01-01 00:02:21
Error 4 | Link failure. | 1970-01-01 00:02:21
Error 1 | Link is down. | 1970-01-01 00:02:22
Error 4 | Link failure. | 1970-01-01 00:02:22
Error 1 | Link is down. | 1970-01-01 00:02:22
Error 4 | Link failure. | 1970-01-01 00:02:22
Error 1 | Link is down. | 1970-01-01 00:02:22
Error 4 | Link failure. | 1970-01-01 00:02:22
Error 1 | Link is down. | 1970-01-01 00:02:22
Error 4 | Link failure. | 1970-01-01 00:02:22
Error 1 | Link is down. | 1970-01-01 00:02:23
Error 4 | Link failure. | 1970-01-01 00:02:23
Error 1 | Link is down. | 1970-01-01 00:02:23
Error 4 | Link failure. | 1970-01-01 00:02:23
Error 1 | Link is down. | 1970-01-01 00:02:23
Error 4 | Link failure. | 1970-01-01 00:02:23
Error 1 | Link is down. | 1970-01-01 00:02:23
Error 4 | Link failure. | 1970-01-01 00:02:23
Error 1 | Link is down. | 1970-01-01 00:02:24
Error 4 | Link failure. | 1970-01-01 00:02:24
Error 1 | Link is down. | 1970-01-01 00:02:24
Error 4 | Link failure. | 1970-01-01 00:02:24
Error 1 | Link is down. | 1970-01-01 00:02:24
Error 4 | Link failure. | 1970-01-01 00:02:24
Error 1 | Link is down. | 1970-01-01 00:02:24
Error 4 | Link failure. | 1970-01-01 00:02:24
Error 1 | Link is down. | 1970-01-01 00:02:25
Error 4 | Link failure. | 1970-01-01 00:02:25
Error 1 | Link is down. | 1970-01-01 00:02:25
Error 4 | Link failure. | 1970-01-01 00:02:25
Error 1 | Link is down. | 1970-01-01 00:02:25
Error 4 | Link failure. | 1970-01-01 00:02:25
Error 1 | Link is down. | 1970-01-01 00:02:26
Error 4 | Link failure. | 1970-01-01 00:02:26
Error 1 | Link is down. | 1970-01-01 00:02:26
Error 4 | Link failure. | 1970-01-01 00:02:26
Error 1 | Link is down. | 1970-01-01 00:02:26
Error 4 | Link failure. | 1970-01-01 00:02:26
Error 1 | Link is down. | 1970-01-01 00:02:26
Error 4 | Link failure. | 1970-01-01 00:02:26
Error 1 | Link is down. | 1970-01-01 00:02:27
Error 4 | Link failure. | 1970-01-01 00:02:27
Error 1 | Link is down. | 1970-01-01 00:02:27
Error 4 | Link failure. | 1970-01-01 00:02:27
Error 1 | Link is down. | 1970-01-01 00:02:27
Error 4 | Link failure. | 1970-01-01 00:02:27
Error 1 | Link is down. | 1970-01-01 00:02:27
Error 4 | Link failure. | 1970-01-01 00:02:27
Error 1 | Link is down. | 1970-01-01 00:02:28
Error 4 | Link failure. | 1970-01-01 00:02:28
Error 1 | Link is down. | 1970-01-01 00:02:28
Error 4 | Link failure. | 1970-01-01 00:02:28
Error 1 | Link is down. | 1970-01-01 00:02:28
Error 4 | Link failure. | 1970-01-01 00:02:28
Error 1 | Link is down. | 1970-01-01 00:02:28
Error 4 | Link failure. | 1970-01-01 00:02:28
Error 1 | Link is down. | 1970-01-01 00:02:29
Error 4 | Link failure. | 1970-01-01 00:02:29
Error 1 | Link is down. | 1970-01-01 00:02:29
Error 4 | Link failure. | 1970-01-01 00:02:29
Error 1 | Link is down. | 1970-01-01 00:02:29
Error 4 | Link failure. | 1970-01-01 00:02:29
Error 1 | Link is down. | 1970-01-01 00:02:29
Error 4 | Link failure. | 1970-01-01 00:02:29
