Error 3 | Link failure. | 1970-01-01 00:31:09
Error 3 | Link failure. | 1970-01-01 00:31:09
Error 0 | Link is down. | 1970-01-01 00:31:09
Error 3 | Link failure. | 1970-01-01 00:31:09
Error 0 | Link is down. | 1970-01-01 00:31:09
Error 3 | Link failure. | 1970-01-01 00:31:09
Error 0 | Link is down. | 1970-01-01 00:31:10
Error 3 | Link failure. | 1970-01-01 00:31:10
Error 0 | Link is down. | 1970-01-01 00:31:10
Error 3 | Link failure. | 1970-01-01 00:31:10
Error 0 | Link is down. | 1970-01-01 00:31:10
Error 3 | Link failure. | 1970-01-01 00:31:10
Error 0 | Link is down. | 1970-01-01 00:31:10
Error 3 | Link failure. | 1970-01-01 00:31:10
Error 0 | Link is down. | 1970-01-01 00:31:11
Error 3 | Link failure. | 1970-01-01 00:31:11
Error 0 | Link is down. | 1970-01-01 00:31:11
Error 3 | Link failure. | 1970-01-01 00:31:11
Error 0 | Link is down. | 1970-01-01 00:31:11
Error 3 | Link failure. | 1970-01-01 00:31:11
Error 0 | Link is down. | 1970-01-01 00:31:11
Error 3 | Link failure. | 1970-01-01 00:31:11
Error 0 | Link is down. | 1970-01-01 00:31:12
Error 3 | Link failure. | 1970-01-01 00:31:12
Error 0 | Link is down. | 1970-01-01 00:31:12
Error 3 | Link failure. | 1970-01-01 00:31:12
Error 0 | Link is down. | 1970-01-01 00:31:12
Error 3 | Link failure. | 1970-01-01 00:31:12
Error 0 | Link is down. | 1970-01-01 00:31:12
Error 3 | Link failure. | 1970-01-01 00:31:12
Error 0 | Link is down. | 1970-01-01 00:31:13
Error 3 | Link failure. | 1970-01-01 00:31:13
Error 0 | Link is down. | 1970-01-01 00:31:13
Error 3 | Link failure. | 1970-01-01 00:31:13
Error 0 | Link is down. | 1970-01-01 00:31:13
Error 3 | Link failure. | 1970-01-01 00:31:13
Error 0 | Link is down. | 1970-01-01 00:31:13
Error 3 | Link failure. | 1970-01-01 00:31:13
Error 0 | Link is down. | 1970-01-01 00:31:14
Error 3 | Link failure. | 1970-01-01 00:31:14
Error 0 | Link is down. | 1970-01-01 00:31:14
Error 3 | Link failure. | 1970-01-01 00:31:14
Error 0 | Link is down. | 1970-01-01 00:31:14
Error 3 | Link failure. | 1970-01-01 00:31:14
Error 0 | Link is down. | 1970-01-01 00:31:14
Error 3 | Link failure. | 1970-01-01 00:31:14
Error 0 | Link is down. | 1970-01-01 00:31:15
Error 3 | Link failure. | 1970-01-01 00:31:15
Error 0 | Link is down. | 1970-01-01 00:31:15
Error 3 | Link failure. | 1970-01-01 00:31:15
Error 0 | Link is down. | 1970-01-01 00:31:15
Error 3 | Link failure. | 1970-01-01 00:31:15
Error 0 | Link is down. | 1970-01-01 00:31:15
Error 3 | Link failure. | 1970-01-01 00:31:15
Error 0 | Link is down. | 1970-01-01 00:31:16
Error 3 | Link failure. | 1970-01-01 00:31:16
Error 0 | Link is down. | 1970-01-01 00:31:16
Error 3 | Link failure. | 1970-01-01 00:31:16
Error 0 | Link is down. | 1970-01-01 00:31:16
Error 3 | Link failure. | 1970-01-01 00:31:16
Error 0 | Link is down. | 1970-01-01 00:31:16
Error 3 | Link failure. | 1970-01-01 00:31:16
Error 0 | Link is down. | 1970-01-01 00:31:17
Error 3 | Link failure. | 1970-01-01 00:31:17
Error 0 | Link is down. | 1970-01-01 00:31:17
Error 3 | Link failure. | 1970-01-01 00:31:17
Error 0 | Link is down. | 1970-01-01 00:31:17
Error 3 | Link failure. | 1970-01-01 00:31:17
Error 0 | Link is down. | 1970-01-01 00:31:17
Error 3 | Link failure. | 1970-01-01 00:31:17
Error 0 | Link is down. | 1970-01-01 00:31:18
Error 3 | Link failure. | 1970-01-01 00:31:18
Error 0 | Link is down. | 1970-01-01 00:31:18
Error 3 | Link failure. | 1970-01-01 00:31:18
Error 0 | Link is down. | 1970-01-01 00:31:18
Error 3 | Link failure. | 1970-01-01 00:31:18
Error 0 | Link is down. | 1970-01-01 00:31:18
Error 3 | Link failure. | 1970-01-01 00:31:18
Error 0 | Link is down. | 1970-01-01 00:31:19
Error 3 | Link failure. | 1970-01-01 00:31:19
Error 0 | Link is down. | 1970-01-01 00:31:19
Error 3 | Link failure. | 1970-01-01 00:31:19
Error 0 | Link is down. | 1970-01-01 00:31:19
Error 3 | Link failure. | 1970-01-01 00:31:19
Error 0 | Link is down. | 1970-01-01 00:31:19
Error 3 | Link failure. | 1970-01-01 00:31:19
Error 0 | Link is down. | 1970-01-01 00:31:20
Error 3 | Link failure. | 1970-01-01 00:31:20
Error 0 | Link is down. | 1970-01-01 00:31:20
Error 3 | Link failure. | 1970-01-01 00:31:20
Error 0 | Link is down. | 1970-01-01 00:31:20
Error 3 | Link failure. | 1970-01-01 00:31:20
Error 0 | Link is down. | 1970-01-01 00:31:20
Error 3 | Link failure. | 1970-01-01 00:31:20
Error 0 | Link is down. | 1970-01-01 00:31:21
Error 3 | Link failure. | 1970-01-01 00:31:21
Error 0 | Link is down. | 1970-01-01 00:31:21
Error 3 | Link failure. | 1970-01-01 00:31:21
Error 0 | Link is down. | 1970-01-01 00:31:21
Error 3 | Link failure. | 1970-01-01 00:31:21
Error 0 | Link is down. | 1970-01-01 00:31:21
Error 3 | Link failure. | 1970-01-01 00:31:21
Error 0 | Link is down. | 1970-01-01 00:31:22
Error 3 | Link failure. | 1970-01-01 00:31:22
Error 0 | Link is down. | 1970-01-01 00:31:22
Error 3 | Link failure. | 1970-01-01 00:31:22
Error 0 | Link is down. | 1970-01-01 00:31:22
Error 3 | Link failure. | 1970-01-01 00:31:22
Error 0 | Link is down. | 1970-01-01 00:31:22
Error 3 | Link failure. | 1970-01-01 00:31:22
Error 0 | Link is down. | 1970-01-01 00:31:23
Error 3 | Link failure. | 1970-01-01 00:31:23
Error 0 | Link is down. | 1970-01-01 00:31:23
Error 3 | Link failure. | 1970-01-01 00:31:23
Error 0 | Link is down. | 1970-01-01 00:31:23
Error 3 | Link failure. | 1970-01-01 00:31:23
Error 0 | Link is down. | 1970-01-01 00:31:23
Error 3 | Link failure. | 1970-01-01 00:31:23
Error 0 | Link is down. | 1970-01-01 00:31:24
Error 3 | Link failure. | 1970-01-01 00:31:24
Error 0 | Link is down. | 1970-01-01 00:31:24
Error 3 | Link failure. | 1970-01-01 00:31:24
