Error 1 | Link is down. | 1970-01-01 00:08:20
Error 4 | Link failure. | 1970-01-01 00:08:20
Error 1 | Link is down. | 1970-01-01 00:08:20
Error 4 | Link failure. | 1970-01-01 00:08:20
Error 1 | Link is down. | 1970-01-01 00:08:21
Error 4 | Link failure. | 1970-01-01 00:08:21
Error 1 | Link is down. | 1970-01-01 00:08:21
Error 4 | Link failure. | 1970-01-01 00:08:21
Error 1 | Link is down. | 1970-01-01 00:08:21
Error 4 | Link failure. | 1970-01-01 00:08:21
Error 1 | Link is down. | 1970-01-01 00:08:21
Error 4 | Link failure. | 1970-01-01 00:08:21
Error 1 | Link is down. | 1970-01-01 00:08:22
Error 4 | Link failure. | 1970-01-01 00:08:22
Error 1 | Link is down. | 1970-01-01 00:08:22
Error 4 | Link failure. | 1970-01-01 00:08:22
Error 1 | Link is down. | 1970-01-01 00:08:22
Error 4 | Link failure. | 1970-01-01 00:08:22
Error 1 | Link is down. | 1970-01-01 00:08:22
Error 4 | Link failure. | 1970-01-01 00:08:22
Error 1 | Link is down. | 1970-01-01 00:08:23
Error 4 | Link failure. | 1970-01-01 00:08:23
Error 1 | Link is down. | 1970-01-01 00:08:23
Error 4 | Link failure. | 1970-01-01 00:08:23
Error 1 | Link is down. | 1970-01-01 00:08:23
Error 4 | Link failure. | 1970-01-01 00:08:23
Error 1 | Link is down. | 1970-01-01 00:08:23
Error 4 | Link failure. | 1970-01-01 00:08:23
Error 1 | Link is down. | 1970-01-01 00:08:24
Error 4 | Link failure. | 1970-01-01 00:08:24
Error 1 | Link is down. | 1970-01-01 00:08:24
Error 4 | Link failure. | 1970-01-01 00:08:24
Error 1 | Link is down. | 1970-01-01 00:08:24
Error 4 | Link failure. | 1970-01-01 00:08:24
Error 1 | Link is down. | 1970-01-01 00:08:24
Error 4 | Link failure. | 1970-01-01 00:08:24
Error 1 | Link is down. | 1970-01-01 00:08:25
Error 4 | Link failure. | 1970-01-01 00:08:25
Error 1 | Link is down. | 1970-01-01 00:08:25
Error 4 | Link failure. | 1970-01-01 00:08:25
