Error 1 | Link is down. | 1970-01-01 00:08:03
Error 4 | Link failure. | 1970-01-01 00:08:03
Error 1 | Link is down. | 1970-01-01 00:08:03
Error 4 | Link failure. | 1970-01-01 00:08:03
Error 1 | Link is down. | 1970-01-01 00:08:04
Error 4 | Link failure. | 1970-01-01 00:08:04
Error 1 | Link is down. | 1970-01-01 00:08:04
Error 4 | Link failure. | 1970-01-01 00:08:04
Error 1 | Link is down. | 1970-01-01 00:08:04
Error 4 | Link failure. | 1970-01-01 00:08:04
Error 1 | Link is down. | 1970-01-01 00:08:04
Error 4 | Link failure. | 1970-01-01 00:08:04
Error 1 | Link is down. | 1970-01-01 00:08:05
Error 4 | Link failure. | 1970-01-01 00:08:05
Error 1 | Link is down. | 1970-01-01 00:08:05
Error 4 | Link failure. | 1970-01-01 00:08:05
Error 1 | Link is down. | 1970-01-01 00:08:05
Error 4 | Link failure. | 1970-01-01 00:08:05
Error 1 | Link is down. | 1970-01-01 00:08:05
Error 4 | Link failure. | 1970-01-01 00:08:05
Error 1 | Link is down. | 1970-01-01 00:08:06
Error 4 | Link failure. | 1970-01-01 00:08:06
Error 1 | Link is down. | 1970-01-01 00:08:06
Error 4 | Link failure. | 1970-01-01 00:08:06
Error 1 | Link is down. | 1970-01-01 00:08:06
Error 4 | Link failure. | 1970-01-01 00:08:06
Error 1 | Link is down. | 1970-01-01 00:08:06
Error 4 | Link failure. | 1970-01-01 00:08:06
Error 1 | Link is down. | 1970-01-01 00:08:07
Error 4 | Link failure. | 1970-01-01 00:08:07
Error 1 | Link is down. | 1970-01-01 00:08:07
Error 4 | Link failure. | 1970-01-01 00:08:07
Error 1 | Link is down. | 1970-01-01 00:08:07
Error 4 | Link failure. | 1970-01-01 00:08:07
Error 1 | Link is down. | 1970-01-01 00:08:07
Error 4 | Link failure. | 1970-01-01 00:08:07
Error 1 | Link is down. | 1970-01-01 00:08:08
Error 4 | Link failure. | 1970-01-01 00:08:08
Error 1 | Link is down. | 1970-01-01 00:08:08
Error 4 | Link failure. | 1970-01-01 00:08:08
Error 1 | Link is down. | 1970-01-01 00:08:08
Error 4 | Link failure. | 1970-01-01 00:08:08
Error 1 | Link is down. | 1970-01-01 00:08:09
Error 4 | Link failure. | 1970-01-01 00:08:09
Error 1 | Link is down. | 1970-01-01 00:08:09
Error 4 | Link failure. | 1970-01-01 00:08:09
Error 1 | Link is down. | 1970-01-01 00:08:09
Error 4 | Link failure. | 1970-01-01 00:08:09
Error 1 | Link is down. | 1970-01-01 00:08:09
Error 4 | Link failure. | 1970-01-01 00:08:09
Error 1 | Link is down. | 1970-01-01 00:08:10
Error 4 | Link failure. | 1970-01-01 00:08:10
